id,image_name,class,label,split,image_path
d2800794-9e7f-45df-a9bd-07f1edc2e3da,160.jpg,Robin,13,train,train\Robin\160.jpg
521b399a-8f9f-4b54-9bab-a37f42bb137a,96.jpg,Luffy,9,train,train\Luffy\96.jpg
4ed19082-d974-4e67-9dea-6bbf26c77f9f,84.jpg,Luffy,9,train,train\Luffy\84.jpg
b356af85-421f-4ba7-b5c4-9693e279b1ab,59.jpg,Luffy,9,train,train\Luffy\59.jpg
d4c66c59-aff4-4c27-ad1e-d8e45a2d345a,151.png,Jinbei,6,train,train\Jinbei\151.png
8ff95515-ea78-4fba-850b-5b425849fbf1,20.png,Franky,5,train,train\Franky\20.png
dc453532-a1f6-4539-a185-ec7c0f755796,75.jpg,Zoro,17,train,train\Zoro\75.jpg
7a5d09f2-c4d9-4e24-93d9-641ad65562ce,65.jpg,Luffy,9,train,train\Luffy\65.jpg
7e01c4ac-d035-4b5c-823c-e94c0bee26b9,171.png,Brook,2,train,train\Brook\171.png
24991b17-c22a-4c36-ae84-b1dbc248b9da,120.png,Chopper,3,train,train\Chopper\120.png
cd43725f-1166-4259-a572-4df08384d508,191.png,Franky,5,train,train\Franky\191.png
897dd671-e3fd-4ad7-8edc-95ea9654f559,209.png,Crocodile,4,train,train\Crocodile\209.png
afe20af0-3fc2-4632-8d78-ea9e2313b719,117.png,Brook,2,train,train\Brook\117.png
b42232de-6c52-436a-9a21-0956dc34d57c,77.png,Akainu,1,train,train\Akainu\77.png
24890473-dcd5-47eb-971a-f7b245d0b38e,193.jpg,Ace,0,train,train\Ace\193.jpg
3cb24613-193d-4b5d-aeca-7ae5d4d67781,149.jpg,Robin,13,train,train\Robin\149.jpg
c7ee15c4-006c-408a-8a84-2450b4d0d5c3,129.jpg,Zoro,17,train,train\Zoro\129.jpg
0d055674-6600-41d0-8ba9-ae08f1229ed3,105.jpg,Jinbei,6,train,train\Jinbei\105.jpg
2a5087be-ecd2-4b40-bda3-af85d3e7059f,54.jpg,Ace,0,train,train\Ace\54.jpg
a1d80b1a-e291-41de-ac6a-c342f5b43d81,30.png,Chopper,3,train,train\Chopper\30.png
99aa1f42-b52b-490c-8a5a-8c0a781e6e6a,203.jpg,Robin,13,train,train\Robin\203.jpg
a02e1013-c45c-4081-873b-5fd859590471,31.png,Brook,2,train,train\Brook\31.png
b0520cab-5aff-4152-a6fe-b6e2ef7cb105,61.png,Usopp,16,train,train\Usopp\61.png
c3157fc9-f1c6-4cbb-8a18-48d4f5ca4e40,166.jpg,Robin,13,train,train\Robin\166.jpg
a67e6359-5e03-4d02-963a-efa705384b23,45.png,Franky,5,train,train\Franky\45.png
737fdacd-3331-48c8-9a94-a3ff1f3e2f63,60.png,Akainu,1,train,train\Akainu\60.png
384f9d02-b5de-4c80-93b1-f45fcc79526c,208.png,Brook,2,train,train\Brook\208.png
941edbae-9d6d-459e-a666-fdb7fcd69950,36.png,Mihawk,10,train,train\Mihawk\36.png
faf80eaa-dd6c-4cfe-9e74-20479a1fa60b,154.png,Akainu,1,train,train\Akainu\154.png
2a5c6bc1-234d-4902-b091-c90daec06d76,118.png,Crocodile,4,train,train\Crocodile\118.png
503b11c6-b08f-4147-b62c-2082c56de9c9,165.jpg,Zoro,17,train,train\Zoro\165.jpg
def71827-e896-4803-ae18-6e96083745dc,8.png,Akainu,1,train,train\Akainu\8.png
bf723ca3-0601-4977-9693-f6aa38ca0b8d,203.png,Usopp,16,train,train\Usopp\203.png
5dbfdea0-f10b-44bb-bf00-389c9af220f0,146.png,Brook,2,train,train\Brook\146.png
9457aaa2-44f9-4b8a-b817-f948f4d067e8,75.jpg,Luffy,9,train,train\Luffy\75.jpg
033bd680-165b-417c-8459-6716b8dc1686,123.jpg,Luffy,9,train,train\Luffy\123.jpg
33e8f2fc-b490-45f5-9615-1e1ee247ff9b,60.png,Mihawk,10,train,train\Mihawk\60.png
03289498-5732-4692-8396-fe39f2d5bedb,116.jpg,Luffy,9,train,train\Luffy\116.jpg
1aea38ac-d2e1-41dd-b2cc-16169bd164a8,24.png,Usopp,16,train,train\Usopp\24.png
6061f292-3f99-4832-8e21-29d0e6107234,23.jpg,Zoro,17,train,train\Zoro\23.jpg
4b44d0c0-beef-4678-9593-74304ecb56c2,79.jpg,Zoro,17,train,train\Zoro\79.jpg
2abef266-7e93-4765-909b-c90a4a70a69d,160.png,Mihawk,10,train,train\Mihawk\160.png
7af0271a-669f-4887-98b3-d3de21f293ab,201.png,Akainu,1,train,train\Akainu\201.png
2d093e38-ab79-47b4-ad1c-69cc64b22f9b,122.png,Brook,2,train,train\Brook\122.png
a8b65902-8a5c-4aa9-8013-cbbb903c1b00,216.png,Chopper,3,train,train\Chopper\216.png
5bb87a30-86bc-40af-9105-16d7755db487,75.png,Kurohige,7,train,train\Kurohige\75.png
c126a7ad-d801-4c63-894e-1cc02baac1ee,104.png,Crocodile,4,train,train\Crocodile\104.png
f43f5a50-be8e-4fef-9bde-5b856b6480ac,127.png,Akainu,1,train,train\Akainu\127.png
3ac95faa-8ff4-4b47-818e-d79b03824041,34.jpg,Robin,13,train,train\Robin\34.jpg
12d5162c-9bc5-4fc7-99b3-aad565d13181,58.png,Franky,5,train,train\Franky\58.png
bec9c86d-6ef4-4f01-8673-528465109d8a,215.png,Jinbei,6,train,train\Jinbei\215.png
890e155d-8dc1-4621-bcda-5e254be39ed2,26.png,Law,8,train,train\Law\26.png
65dfcf46-a996-4540-adc9-7f24621de0c9,97.jpg,Zoro,17,train,train\Zoro\97.jpg
a955d35a-df8b-40bf-aa36-58bfe8bc5281,202.jpg,Ace,0,train,train\Ace\202.jpg
98d7b96d-1d60-496a-a558-5f9624b94edc,137.png,Usopp,16,train,train\Usopp\137.png
9a1601a9-c4dd-4652-af02-d9f8e351e1ac,1.png,Crocodile,4,train,train\Crocodile\1.png
c96e47d2-a897-40e5-8b44-4bf7e3995013,62.png,Law,8,train,train\Law\62.png
263991e6-4847-4564-bfd0-9bc22edd3dea,167.png,Shanks,15,train,train\Shanks\167.png
ba901b77-5193-45b7-85bb-7f5a036f84a7,210.png,Franky,5,train,train\Franky\210.png
a500482b-1bdc-4fb4-9d86-ae40f5dad358,176.png,Nami,11,train,train\Nami\176.png
0d997f1a-9bfb-4632-a050-f0886b372b3d,80.png,Shanks,15,train,train\Shanks\80.png
67b9f351-84ca-4624-a608-65cfe8ecd0ad,11.jpg,Sanji,14,train,train\Sanji\11.jpg
9c5a6030-56cb-4a52-96db-d205bc42fc0a,190.png,Brook,2,train,train\Brook\190.png
2031bf59-36f3-41a9-ac5a-d9e80942da5c,49.png,Usopp,16,train,train\Usopp\49.png
a9549552-e18e-4d7a-bcc9-ec063962d5fd,129.png,Akainu,1,train,train\Akainu\129.png
90c27c8a-04b9-450e-8dcd-c1dc68594a4d,145.png,Franky,5,train,train\Franky\145.png
22dd281a-5a42-40e0-a733-c8a6a57f7b57,17.jpg,Nami,11,train,train\Nami\17.jpg
e7657f1d-baf8-44ae-a3ac-f8d330cda02e,40.png,Kurohige,7,train,train\Kurohige\40.png
18b35c29-32ed-486b-9d22-5a8c4cc9e652,209.png,Mihawk,10,train,train\Mihawk\209.png
2d493929-2d13-4dc9-8a7d-6462b3b90b76,94.jpg,Luffy,9,train,train\Luffy\94.jpg
d70e8802-c72e-4cf7-b54a-50dd1c23c9e4,200.jpg,Jinbei,6,train,train\Jinbei\200.jpg
c139cc1b-ab7c-4e55-96be-1e8b4fb7a3a2,206.png,Akainu,1,train,train\Akainu\206.png
3de3057e-89c2-44f1-a3b5-1524dc7ea5d0,154.png,Chopper,3,train,train\Chopper\154.png
9549471c-477a-430c-9202-5fb1513e8df6,111.png,Law,8,train,train\Law\111.png
e41d429b-9f66-4197-b351-6ba363dd649f,200.png,Jinbei,6,train,train\Jinbei\200.png
ce49e4df-4d93-427b-b111-7b1453586230,60.png,Nami,11,train,train\Nami\60.png
33080054-2492-4690-83a7-463dc2ebd6a5,28.png,Rayleigh,12,train,train\Rayleigh\28.png
328221c8-12bb-4aa1-ba2c-b8486b2777e6,142.png,Chopper,3,train,train\Chopper\142.png
e8e3c6fe-953e-49b7-940e-b101df5ef5f9,172.png,Law,8,train,train\Law\172.png
c98be621-0112-411d-8d39-f50405137e0a,55.png,Rayleigh,12,train,train\Rayleigh\55.png
71469234-1ec1-44fa-8190-5fe4ad1bad1f,163.png,Franky,5,train,train\Franky\163.png
9644a77d-3737-4683-a9e9-9fc5d92cb683,97.png,Franky,5,train,train\Franky\97.png
93b7750b-baa1-44bc-aad5-225ad6c51902,142.png,Brook,2,train,train\Brook\142.png
e03c724e-1559-4461-a8ad-b47f5d68ff51,145.png,Mihawk,10,train,train\Mihawk\145.png
150ad343-4466-464e-b206-0f1436311572,208.png,Rayleigh,12,train,train\Rayleigh\208.png
26faada8-cfb0-4e9d-bef4-77203fa76e8c,175.png,Chopper,3,train,train\Chopper\175.png
2424a2c5-f87e-4855-838c-ed71636d7437,212.png,Mihawk,10,train,train\Mihawk\212.png
4d74c24e-c0eb-454d-89dc-a410eb404ba3,181.png,Crocodile,4,train,train\Crocodile\181.png
cff62ba0-4766-419c-bcca-6ae339f93a48,157.png,Crocodile,4,train,train\Crocodile\157.png
7fbf587d-b33b-48f5-a513-30a339ccb177,70.png,Crocodile,4,train,train\Crocodile\70.png
56fd1905-6f38-443e-a725-736b6250e6a4,63.jpg,Robin,13,train,train\Robin\63.jpg
2e9da52f-59dc-477a-8145-eb47d65e80d2,122.jpg,Ace,0,train,train\Ace\122.jpg
741a0934-0bcf-4a4d-bc4c-fa096bcbfb4a,15.png,Chopper,3,train,train\Chopper\15.png
64909a3d-9222-46ef-ad13-2251e34ba7ad,145.png,Akainu,1,train,train\Akainu\145.png
1a618133-db29-4501-80f1-ac2cdcd339a7,179.png,Shanks,15,train,train\Shanks\179.png
2522ca22-b85c-4fe0-b42f-bd44410e6c64,137.jpg,Robin,13,train,train\Robin\137.jpg
5b2f9f16-25de-4c2d-8188-e8de8457a8a5,203.png,Jinbei,6,train,train\Jinbei\203.png
19cba1ed-6149-4c3e-9438-925818932829,118.jpg,Luffy,9,train,train\Luffy\118.jpg
1ee5fd58-c591-4b12-9aa2-6ad39986c348,146.png,Usopp,16,train,train\Usopp\146.png
b02e093d-9e44-4fb7-a2a3-b3157bff1902,88.png,Crocodile,4,train,train\Crocodile\88.png
c9602550-5848-4448-bb0b-a1b8c4ef666e,196.png,Jinbei,6,train,train\Jinbei\196.png
0a9a9761-23d9-4009-a4ee-7c9c74890066,7.png,Shanks,15,train,train\Shanks\7.png
77828673-f039-4945-bf2c-dfceeedc28b0,81.png,Mihawk,10,train,train\Mihawk\81.png
71c8e879-2d4f-4661-af57-67adfc032757,203.png,Nami,11,train,train\Nami\203.png
6ad7c0d0-1eed-4bfb-a981-449fbeda222c,180.png,Usopp,16,train,train\Usopp\180.png
767c7234-c444-43dd-bc96-5065f1813ced,110.png,Usopp,16,train,train\Usopp\110.png
64a15283-5261-4079-bac0-1b1d99ef3ec0,115.jpg,Jinbei,6,train,train\Jinbei\115.jpg
969403e5-b33b-41a0-9027-09b7b396f4c2,17.png,Brook,2,train,train\Brook\17.png
47c852dd-43c5-411c-b0da-76d660401de6,184.png,Kurohige,7,train,train\Kurohige\184.png
b12a371c-80e8-482a-b4ba-191f22b5057e,61.jpeg,Robin,13,train,train\Robin\61.jpeg
6c1b3dd4-43c8-438f-aa6b-3f923b636a64,21.jpg,Zoro,17,train,train\Zoro\21.jpg
a05f028d-8519-4879-9e69-5f5ebd1a02cd,19.jpg,Robin,13,train,train\Robin\19.jpg
0e4f4169-e86a-49b4-bdc3-4289348bf137,115.png,Law,8,train,train\Law\115.png
13eb13a7-de1c-4701-9d30-64a065e9d1cd,130.jpg,Jinbei,6,train,train\Jinbei\130.jpg
54de2fc7-345a-4011-b253-b8b2bac495ba,222.png,Nami,11,train,train\Nami\222.png
eb2d16b9-9360-4e70-b304-c2b0cec3749f,98.png,Brook,2,train,train\Brook\98.png
4a901b0b-3521-42e7-8f4d-0ab1ade40d08,123.jpg,Robin,13,train,train\Robin\123.jpg
310b2832-ca94-4759-98a4-f29bc9002d28,52.png,Mihawk,10,train,train\Mihawk\52.png
5a5ab6be-b3a3-4df0-b875-e5e34dfd53b4,29.jpg,Sanji,14,train,train\Sanji\29.jpg
38710e05-4c8a-4ab6-a536-764aab1b17b2,37.png,Usopp,16,train,train\Usopp\37.png
0172b4d1-b0cc-4b3c-a3ca-7db53e2b81d3,111.png,Rayleigh,12,train,train\Rayleigh\111.png
210ff258-86b5-403c-a3fd-b0246fbceb99,114.jpg,Luffy,9,train,train\Luffy\114.jpg
72824fae-3869-49a8-9dee-a6063f7b5c64,214.png,Shanks,15,train,train\Shanks\214.png
d1b81fd5-a8f8-4c49-a0e7-6f59559ee145,87.png,Crocodile,4,train,train\Crocodile\87.png
e7070498-0904-47b9-a833-7eda1a07938e,157.png,Jinbei,6,train,train\Jinbei\157.png
7372a936-1c75-4cdd-9b10-530b3ca02d76,85.png,Akainu,1,train,train\Akainu\85.png
5f43a37d-c705-4db8-93a6-64e591d9eba3,32.jpg,Robin,13,train,train\Robin\32.jpg
2dd3ed4d-b20f-462c-bf0d-be65f7507333,11.png,Franky,5,train,train\Franky\11.png
c8a38f63-17d3-4295-a1ea-bbe3ec651d91,72.png,Ace,0,train,train\Ace\72.png
a8bdf475-fc6f-4ee3-ab7a-cc6eb34b6d64,100.png,Law,8,train,train\Law\100.png
fe2b3e01-0c18-4320-9664-19186b70197d,78.png,Rayleigh,12,train,train\Rayleigh\78.png
2bdaf133-72e7-4243-b065-3ba7206f5f84,6.png,Akainu,1,train,train\Akainu\6.png
395288d2-de3c-485e-86f4-89f68a3b437a,156.jpg,Ace,0,train,train\Ace\156.jpg
8b540f99-aefa-4635-95a3-924a7848f7c5,78.png,Mihawk,10,train,train\Mihawk\78.png
92cad4ba-a64e-487b-9c95-04706c2bf85c,117.png,Law,8,train,train\Law\117.png
6d74a355-d928-41bc-9405-5bbdee10eb82,90.jpg,Zoro,17,train,train\Zoro\90.jpg
96ca57f6-7e04-47ec-b486-5f3eb91b4bab,34.png,Rayleigh,12,train,train\Rayleigh\34.png
974508ed-0f95-478a-929c-d7151b7f2c8a,25.png,Nami,11,train,train\Nami\25.png
94e9e27b-944c-4d6d-bb61-088035a39744,121.png,Nami,11,train,train\Nami\121.png
4d69b048-c8f1-401a-b250-3c4e4f843e7d,52.png,Nami,11,train,train\Nami\52.png
9dcb438c-0811-451a-8836-6ba93aff2e94,107.jpg,Robin,13,train,train\Robin\107.jpg
b58d5458-06ff-465b-b6a2-bbfb1820125a,181.png,Robin,13,train,train\Robin\181.png
d5bcb6a6-fab8-43c6-a550-328a55d67c98,162.png,Mihawk,10,train,train\Mihawk\162.png
aa097115-f13f-4196-8a21-9f85681aea08,47.png,Rayleigh,12,train,train\Rayleigh\47.png
a2bf40f8-6d68-43d3-bf4e-64c9f39e3095,182.png,Crocodile,4,train,train\Crocodile\182.png
c840afd3-7d31-4fb2-b52c-70a8010811e5,44.jpg,Ace,0,train,train\Ace\44.jpg
7ba78b27-c132-4f0e-8cd5-747ba0790a4c,148.jpg,Robin,13,train,train\Robin\148.jpg
d9322326-7be1-447a-9f54-25b262ffda14,208.jpg,Robin,13,train,train\Robin\208.jpg
f02fbeb2-681c-4469-82b8-52789f9c0ff0,201.png,Shanks,15,train,train\Shanks\201.png
6e3ef86a-c978-4a1b-98b2-5b61955a0421,12.jpg,Zoro,17,train,train\Zoro\12.jpg
15d2dc82-9f01-4a75-9e08-b893c14a7e73,73.png,Brook,2,train,train\Brook\73.png
ce5ab81b-39f5-456f-9ad1-65e05a6580b0,188.jpg,Robin,13,train,train\Robin\188.jpg
4eb693a2-798e-4353-8826-4b250480d855,89.png,Law,8,train,train\Law\89.png
171f6b46-2dad-4b58-8544-93bb74bd818e,155.png,Nami,11,train,train\Nami\155.png
37dbf344-fdf8-46be-bc1c-fe7c0182ee14,217.png,Law,8,train,train\Law\217.png
3573216e-00b6-4e71-ba3d-ec4851b4528b,188.jpg,Zoro,17,train,train\Zoro\188.jpg
53e400c0-30d7-4740-a128-f41a3c28f5eb,204.png,Law,8,train,train\Law\204.png
f05d7e54-4cc2-4cc3-9cc4-09de8270a487,113.png,Jinbei,6,train,train\Jinbei\113.png
d3acf8de-d65a-45ba-bacf-ac6ffbfcba2c,64.jpg,Sanji,14,train,train\Sanji\64.jpg
59715484-283d-4339-9a73-daa758ac603d,211.png,Shanks,15,train,train\Shanks\211.png
6c2bbfed-f038-43ce-8175-f4805a924bcd,91.png,Shanks,15,train,train\Shanks\91.png
adbb0709-f701-4bd9-859a-01a0deb32887,79.jpg,Robin,13,train,train\Robin\79.jpg
a37d4722-ca95-4edb-a1b1-38e7e2ac33db,158.png,Usopp,16,train,train\Usopp\158.png
37ffc746-116b-419c-bd40-bf10655c870a,62.png,Brook,2,train,train\Brook\62.png
660feb3a-6443-41c2-9b25-94055f70d03a,121.png,Crocodile,4,train,train\Crocodile\121.png
7809860f-e7e7-4401-84df-563d860d2f7e,52.jpg,Zoro,17,train,train\Zoro\52.jpg
0a52ac85-971d-4449-a547-92f127c57a25,76.jpg,Robin,13,train,train\Robin\76.jpg
383b6140-d9a6-4d63-91eb-b1ee75210290,87.png,Robin,13,train,train\Robin\87.png
8e2292cc-31bd-48e3-9947-249bde638504,155.jpg,Ace,0,train,train\Ace\155.jpg
be3f26b8-6c9f-4931-aa9f-adc6255800fb,157.png,Kurohige,7,train,train\Kurohige\157.png
c4998cc5-d19d-420d-803f-c4e12a7404d1,99.jpg,Sanji,14,train,train\Sanji\99.jpg
8dc4db4f-aaf3-4a50-ad8b-629c34277925,169.png,Crocodile,4,train,train\Crocodile\169.png
b329568d-5706-4ab1-83a5-8e9144101a1e,73.png,Crocodile,4,train,train\Crocodile\73.png
4b442eb4-21c3-475c-87b3-a051c49d9023,175.png,Usopp,16,train,train\Usopp\175.png
1c3d7561-7b8b-4292-ad94-3921b16d1c5c,161.png,Mihawk,10,train,train\Mihawk\161.png
0d23a028-7236-49cc-b4c8-76b2b6e6b857,10.jpg,Sanji,14,train,train\Sanji\10.jpg
d7b5e30e-f98b-42ae-af99-638ef387c4dc,105.jpg,Luffy,9,train,train\Luffy\105.jpg
da9e101b-6a07-460a-8bee-c96e6b25f0f8,227.png,Nami,11,train,train\Nami\227.png
2a10828b-a558-4e9e-86b3-54cae3c4ca3d,188.png,Nami,11,train,train\Nami\188.png
53b04674-bb12-4072-b54e-c1fd7f2da5fd,58.png,Ace,0,train,train\Ace\58.png
ff2d21ef-c09d-4169-b448-5c1c5df1b031,102.jpg,Zoro,17,train,train\Zoro\102.jpg
f3bc776c-19dc-4be6-b23f-f2704c1a00f5,208.png,Nami,11,train,train\Nami\208.png
e9491702-b25d-4244-8d61-18fd13f30dd2,117.png,Mihawk,10,train,train\Mihawk\117.png
5b1f61a7-053e-4e0d-a54c-d34ed3938d8c,97.png,Nami,11,train,train\Nami\97.png
f4e80b49-b8c1-47d0-82f5-e5d083e40736,48.png,Crocodile,4,train,train\Crocodile\48.png
2070c49a-c25a-4f90-beb0-362d71a66022,19.png,Crocodile,4,train,train\Crocodile\19.png
1d01c2c9-5ce7-4e6a-bc86-fb96e4e7d703,166.png,Law,8,train,train\Law\166.png
0696f084-6537-4a62-82cb-f61244f07b64,50.jpg,Sanji,14,train,train\Sanji\50.jpg
30ee100f-85fc-43a2-a57f-280c501df298,185.png,Nami,11,train,train\Nami\185.png
6158bac1-86ea-4cfd-9503-a36c396cc5a8,83.jpg,Luffy,9,train,train\Luffy\83.jpg
507302c4-f1e3-4d5a-9dce-64a2a4224389,79.png,Usopp,16,train,train\Usopp\79.png
7019afc3-ca92-4093-8477-5c8ba561b319,155.png,Shanks,15,train,train\Shanks\155.png
561b543e-27db-416e-a8ea-4c6398f52156,62.png,Crocodile,4,train,train\Crocodile\62.png
50d8c94e-9725-448a-8763-29543201d5e2,73.png,Mihawk,10,train,train\Mihawk\73.png
7ea43954-1763-4f62-ae0f-c367cecfd38a,14.png,Shanks,15,train,train\Shanks\14.png
f3848067-a984-4d46-8fce-defd323c270d,8.png,Franky,5,train,train\Franky\8.png
ded5476e-5219-4748-bbe6-2aeab93be581,174.png,Law,8,train,train\Law\174.png
bd789be6-878f-41bf-92a3-59df88504d57,6.png,Franky,5,train,train\Franky\6.png
b2f22061-897e-4488-8d70-b410d2340574,212.png,Brook,2,train,train\Brook\212.png
5c7da99e-4c87-4ec9-8c45-df413af19b22,129.png,Rayleigh,12,train,train\Rayleigh\129.png
b386202c-1286-4694-bb69-5b200a6ac8fc,88.png,Usopp,16,train,train\Usopp\88.png
463ffd99-abf3-46cb-b45d-91737ade9294,37.png,Mihawk,10,train,train\Mihawk\37.png
fa72e339-f185-4e07-b5a2-ffb2336c2b7d,145.png,Ace,0,train,train\Ace\145.png
484b59fc-7983-43fb-9f4f-7f304c0b819e,164.png,Crocodile,4,train,train\Crocodile\164.png
d05c4e7c-c594-4959-bd40-3148831dc072,215.png,Rayleigh,12,train,train\Rayleigh\215.png
8833e251-beb3-4276-af24-265eee54cb97,203.png,Kurohige,7,train,train\Kurohige\203.png
21b00858-7c29-4dcd-b2f3-5a631eae554d,64.png,Ace,0,train,train\Ace\64.png
23c0f7df-68c2-4a47-ba40-94af96c1fd54,44.png,Nami,11,train,train\Nami\44.png
48d5c79e-7f0c-42a0-afef-5d6f979e5309,71.jpg,Luffy,9,train,train\Luffy\71.jpg
d34b8bcb-1172-4144-8a6a-01dcb7fa41ec,141.png,Rayleigh,12,train,train\Rayleigh\141.png
01dd569a-1ce9-427f-8d5b-b070c1b87c90,201.png,Nami,11,train,train\Nami\201.png
5767a47d-13f6-4d8c-942f-6afe722037a0,106.png,Franky,5,train,train\Franky\106.png
c286a707-d679-47d9-b8d4-d8a591c446d7,164.png,Jinbei,6,train,train\Jinbei\164.png
f40c2082-0d4a-42e7-94a8-920e4351ad22,187.png,Jinbei,6,train,train\Jinbei\187.png
ad4f7a91-296e-421f-93c8-fe7155498305,109.png,Ace,0,train,train\Ace\109.png
1c3005d9-5177-46d3-93ed-88f330ffee9c,52.jpg,Sanji,14,train,train\Sanji\52.jpg
239c646e-ded5-4dd7-86f3-fd9463afe5d5,107.png,Usopp,16,train,train\Usopp\107.png
a9c7403c-f6c1-4438-ae36-aebd65f94491,46.png,Law,8,train,train\Law\46.png
37c3140e-4ecd-45ad-a1cf-69531b6fb90d,12.jpg,Ace,0,train,train\Ace\12.jpg
63686a0a-ddbe-47ae-85cf-f4f054202960,78.png,Nami,11,train,train\Nami\78.png
b473be6f-4bf4-4fdf-a8e0-9a84086db7f7,122.png,Rayleigh,12,train,train\Rayleigh\122.png
45209368-1456-4c30-9305-cff7ed7b59fe,60.png,Shanks,15,train,train\Shanks\60.png
268de84a-4dd6-4cb8-a991-2467e6334056,99.png,Nami,11,train,train\Nami\99.png
3ed7e5c6-751f-4d3d-835e-ea2c3d952d41,26.png,Mihawk,10,train,train\Mihawk\26.png
75f3171b-b01b-494d-87a8-db2b5cd1212d,92.png,Chopper,3,train,train\Chopper\92.png
f8806b3d-7d16-48d6-99f2-6c69b922940a,146.jpg,Jinbei,6,train,train\Jinbei\146.jpg
59d704e6-425a-4aa9-ae8d-106e44a58d88,75.png,Ace,0,train,train\Ace\75.png
85194099-a9a8-464c-8fe2-3d6390d00071,191.png,Brook,2,train,train\Brook\191.png
75be4658-459e-447a-9bfc-72c35edf5c19,88.png,Shanks,15,train,train\Shanks\88.png
4876e24e-e306-44b7-a9c2-840f88671049,153.png,Rayleigh,12,train,train\Rayleigh\153.png
ff338286-35a6-40f4-aad9-d0c254388e13,116.png,Brook,2,train,train\Brook\116.png
5847c4f7-aaeb-4ad1-a469-cbb9af82c788,120.png,Kurohige,7,train,train\Kurohige\120.png
f88244eb-80d5-4157-85d4-d26a9bb560e1,36.png,Kurohige,7,train,train\Kurohige\36.png
6d469665-7d03-402a-8968-f7d370574d27,120.jpg,Robin,13,train,train\Robin\120.jpg
555cdb07-d6a7-4d76-baf4-9ca5c024a352,183.png,Law,8,train,train\Law\183.png
bfb7ccfa-157a-4955-be04-bad365e0eb95,41.png,Kurohige,7,train,train\Kurohige\41.png
d60d10ed-db92-47e7-9ec9-440b2da708e1,82.png,Akainu,1,train,train\Akainu\82.png
b6933c42-ba5d-4bc1-8441-3923d6b0c0f9,139.png,Chopper,3,train,train\Chopper\139.png
004829c9-7372-47ce-9cef-f7c896559fca,41.png,Chopper,3,train,train\Chopper\41.png
464edb99-19f6-477b-9c30-fc279d99adcf,14.png,Robin,13,train,train\Robin\14.png
4b7b6aa4-32ca-400a-8832-a5ea6c8e71f4,181.png,Kurohige,7,train,train\Kurohige\181.png
a063d93d-55af-4b20-814e-f79a00060892,53.jpg,Jinbei,6,train,train\Jinbei\53.jpg
acaac292-21fc-42f5-8136-1bb2e76f4079,139.png,Crocodile,4,train,train\Crocodile\139.png
158dae9e-e2d0-464b-abce-690be2fa1ceb,60.png,Crocodile,4,train,train\Crocodile\60.png
0aad16a8-2840-4793-ab33-206c58a51322,165.png,Shanks,15,train,train\Shanks\165.png
3da43688-e0ac-4e01-a60c-36d2018b9994,141.jpg,Ace,0,train,train\Ace\141.jpg
75c9db8c-c389-496d-b85d-fbce8d212faa,173.png,Chopper,3,train,train\Chopper\173.png
a23f21d5-aeb5-4379-a48e-6af346a4b2c3,4.jpg,Jinbei,6,train,train\Jinbei\4.jpg
56a76061-83da-4b08-a0ec-641329f5b611,71.png,Rayleigh,12,train,train\Rayleigh\71.png
fcd2203b-d1fe-4c2d-a470-89e5b45eec31,77.png,Chopper,3,train,train\Chopper\77.png
8abf55d2-a145-4794-8651-e367f3f678eb,45.png,Kurohige,7,train,train\Kurohige\45.png
1e4acfd9-8f07-4ea5-a859-e5d4aec28a03,161.png,Law,8,train,train\Law\161.png
680f2880-ebf4-48ac-a7dc-4ceea4035b29,83.png,Shanks,15,train,train\Shanks\83.png
193dd69e-e97a-4d77-8cd1-1f242c8cbdf8,76.jpg,Zoro,17,train,train\Zoro\76.jpg
9cf82f56-0186-4458-bcea-07492ce2f9f7,189.png,Mihawk,10,train,train\Mihawk\189.png
82fec685-25d0-43e6-bcc0-43969690ed71,134.png,Franky,5,train,train\Franky\134.png
8eb63443-3ae6-4356-94a3-8dc5d07601dd,97.png,Usopp,16,train,train\Usopp\97.png
5e344c6b-de20-4611-8ee6-da92ca4f89a6,2.png,Kurohige,7,train,train\Kurohige\2.png
cf6279a3-0011-4d0c-8854-2338b7a2b6c3,165.png,Franky,5,train,train\Franky\165.png
a75e433e-ac99-41af-8717-b05915df456c,217.png,Kurohige,7,train,train\Kurohige\217.png
0255ad62-eee7-407e-8415-aa15416f9232,112.jpg,Sanji,14,train,train\Sanji\112.jpg
2b042c20-a3b3-4cc7-b6f1-2d98f3f51c77,11.jpg,Zoro,17,train,train\Zoro\11.jpg
22d9aa6a-6556-4904-9a77-8113a046f8de,68.png,Shanks,15,train,train\Shanks\68.png
f719403c-2334-41cc-a4d1-0413c983a7af,159.jpg,Sanji,14,train,train\Sanji\159.jpg
b740999f-c21e-4824-b5de-41dba9591e04,35.png,Nami,11,train,train\Nami\35.png
dd4b2e64-ed96-4b48-8eac-e8fba45dca0f,211.png,Jinbei,6,train,train\Jinbei\211.png
b28e35d8-b1a1-4382-923d-2e70dc64ed1a,79.jpg,Sanji,14,train,train\Sanji\79.jpg
d79edbae-c802-4757-9e93-e5d752661895,137.png,Crocodile,4,train,train\Crocodile\137.png
b20dab26-4e12-42be-9635-52299f193759,27.png,Shanks,15,train,train\Shanks\27.png
d270931b-6786-4f75-b3a5-9261bef68ab2,37.jpg,Jinbei,6,train,train\Jinbei\37.jpg
